c,x,y,z
0,1.65,4.2,6.55
1,4.7,4.85,13.75
2,5.95,1.0,16.65
3,3.3,5.8,18.2
4,3.35,5.2,8.45
5,1.4,5.25,10.95
6,4.0,1.6,3.7
7,4.05,4.45,10.2
8,3.9,5.4,9.9
9,2.05,2.0,12.35
10,2.75,1.2,16.05
11,5.7,3.85,1.55
12,1.15,3.45,18.8
13,1.95,5.45,15.0
14,4.6,5.6,4.5
15,4.1,3.0,17.3
16,5.2,2.45,11.35
17,1.35,2.35,1.4
18,4.55,3.1,7.15
19,4.45,0.85,12.5
20,2.8,3.1,17.8
21,1.3,3.85,12.65
22,4.45,5.1,15.05
23,6.1,3.95,6.05
24,2.3,3.1,4.8
25,4.2,2.8,15.8
26,6.05,5.2,17.05
27,3.4,5.55,5.45
28,2.05,1.7,7.75
29,5.2,2.0,1.4
30,4.85,5.05,11.9
31,1.3,4.05,2.45
32,2.3,3.95,2.55
33,2.95,1.65,18.4
34,1.95,0.85,7.1
35,5.35,4.6,2.95
