c,x,y,z
0,1.6,5.1,1.5
1,3.65,5.1,14.55
2,3.0,0.85,7.65
3,1.9,3.45,10.45
4,2.1,1.8,15.2
5,3.8,4.2,19.1
6,4.75,4.35,14.9
7,5.15,1.6,18.25
8,4.65,6.0,8.05
9,2.35,2.3,3.85
10,2.45,1.55,5.4
11,2.85,5.65,13.6
12,3.05,1.7,1.15
13,4.55,4.35,10.0
14,2.6,4.5,11.2
15,1.45,2.65,8.7
16,5.55,1.25,14.0
17,2.2,3.1,18.1
18,2.05,5.8,17.65
19,5.0,3.1,7.0
20,4.45,1.55,16.2
21,3.8,5.15,5.65
22,5.05,5.85,3.2
23,6.2,2.8,4.4
24,1.65,1.9,13.05
25,4.45,4.15,2.7
26,2.2,1.3,18.4
27,2.2,4.15,7.85
28,3.9,2.0,10.5
29,2.6,2.6,4.7
30,2.75,5.6,3.35
31,3.1,5.05,16.85
32,5.05,3.5,14.85
33,3.75,3.1,1.45
34,3.2,5.8,6.0
35,5.8,3.0,12.2
