c,Rg
0,1.7248188310660342
1,1.9352002480363626
2,2.4052026941611393
3,1.7521415467935233
4,2.571964229922337
5,1.4177446878757824
6,1.7219175357722565
7,1.76351920885484
8,2.8679260799399975
9,2.115419580130618
10,1.6217274740226855
11,1.4747881203752626
12,2.552449803620044
13,2.6028830169640744
14,1.595305613354382
15,2.2572106680591424
16,2.3184046238739255
17,2.6999999999999997
18,2.339871791359518
19,2.110687091920543
20,2.405202694161139
21,1.981161275615895
22,2.355843797877949
23,1.9209372712298547
24,1.541103500742244
25,2.177154105707724
26,2.0383817110639506
27,2.434132288927617
28,1.9849433241279208
29,1.9390719429665315
30,2.1377558326431947
31,2.448468909339059
32,2.0174241001832014
33,2.2135943621178655
34,1.9274335267396383
35,1.7073371078963875
