c,x,y,z
0,3.9,5.95,4.55
1,2.45,5.4,14.05
2,1.5,3.2,3.8
3,6.1,3.4,9.0
4,3.7,4.75,16.85
5,4.4,1.85,18.05
6,5.45,5.4,18.55
7,1.7,1.4,15.2
8,2.35,3.45,7.4
9,4.6,2.05,11.45
10,3.9,1.05,15.65
11,4.75,5.7,9.85
12,5.85,2.7,6.95
13,2.35,5.05,4.3
14,3.65,3.6,8.15
15,4.55,5.0,1.15
16,4.85,3.9,16.25
17,3.5,3.45,18.85
18,4.05,3.1,11.35
19,1.2,4.35,10.65
20,2.3,1.5,17.6
21,1.2,5.05,17.75
22,5.6,1.05,3.25
23,3.85,3.1,14.05
24,3.15,5.85,13.6
25,3.05,0.9,2.85
26,1.25,4.55,14.4
27,2.9,0.8,9.9
28,5.7,5.1,2.9
29,1.0,3.05,2.05
30,3.95,2.25,7.6
31,2.3,5.3,9.3
32,3.15,4.25,12.2
33,2.5,5.5,2.0
34,3.2,5.5,7.4
35,4.15,2.6,5.05
