c,x,y,z
0,2.75,5.45,12.9
1,3.65,2.1,6.55
2,2.35,0.9,10.15
3,1.5,5.3,15.5
4,4.65,2.9,1.75
5,6.15,2.3,5.35
6,2.1,4.6,18.1
7,4.5,0.6,14.9
8,3.75,3.1,9.85
9,5.4,2.05,15.95
10,5.65,4.2,9.85
11,4.05,0.75,4.4
12,2.1,6.15,6.65
13,2.15,3.9,10.05
14,5.65,5.65,7.5
15,2.8,2.8,6.4
16,2.05,5.4,1.95
17,3.15,1.35,18.5
18,4.6,4.1,2.9
19,5.65,4.55,15.6
20,1.75,1.3,2.75
21,4.2,4.85,12.05
22,1.05,4.35,7.1
23,2.65,4.2,13.35
24,4.45,2.9,18.85
25,5.15,4.65,17.3
26,5.95,2.35,13.0
27,2.05,3.3,4.75
28,1.75,1.75,11.9
29,4.4,5.45,4.85
30,5.0,2.75,6.55
31,1.45,1.95,15.3
32,2.55,3.85,17.0
33,1.35,5.85,11.7
34,2.55,4.0,1.65
35,3.8,5.8,17.3
