c,x,y,z
0,2.95,4.35,10.7
1,6.4,3.25,4.95
2,3.15,1.7,6.35
3,4.75,1.65,2.9
4,1.15,4.65,3.1
5,4.0,5.25,12.15
6,5.0,5.7,17.0
7,5.75,4.7,10.45
8,1.55,5.25,8.1
9,0.7,4.75,7.05
10,3.6,4.15,8.45
11,4.4,5.35,6.85
12,2.85,5.05,4.1
13,4.5,6.05,13.95
14,3.8,1.7,8.9
15,1.6,3.55,16.85
16,1.65,1.55,4.9
17,5.55,3.9,16.45
18,3.7,5.45,1.55
19,5.5,3.35,6.95
20,5.05,5.7,1.95
21,5.25,1.3,10.45
22,3.6,1.25,2.35
23,1.25,5.85,13.3
24,3.25,1.55,4.5
25,3.25,2.35,18.6
26,5.55,3.6,3.25
27,2.05,2.2,12.35
28,2.75,3.0,9.65
29,5.2,1.4,13.3
30,1.6,2.35,16.65
31,1.1,3.55,18.45
32,3.65,2.75,14.5
33,1.3,3.0,10.5
34,4.85,3.15,16.6
35,4.4,1.9,17.8
