c,x,y,z
0,2.55,5.8,7.55
1,1.65,1.8,17.75
2,3.45,4.2,16.95
3,6.3,1.65,10.95
4,0.75,3.0,11.95
5,1.6,2.75,11.05
6,5.8,4.1,5.9
7,5.35,1.4,12.95
8,4.25,6.3,10.35
9,5.2,1.9,10.1
10,2.35,1.7,12.75
11,3.55,2.6,7.95
12,5.7,4.35,17.75
13,1.2,5.35,12.55
14,2.8,5.8,10.9
15,3.95,5.65,17.2
16,5.65,2.65,8.4
17,3.2,5.2,5.8
18,4.5,4.15,9.45
19,4.2,1.0,8.5
20,3.95,1.8,18.25
21,1.9,3.55,12.35
22,2.65,5.6,13.55
23,5.9,3.2,7.8
24,4.65,6.1,7.15
25,2.5,0.75,8.85
26,4.0,0.8,16.6
27,4.0,1.15,2.25
28,0.6,2.0,5.9
29,4.8,4.8,4.2
30,2.85,1.6,9.05
31,4.7,5.95,3.65
32,1.7,4.25,3.35
33,2.45,5.4,15.75
34,3.2,3.1,7.0
35,5.75,4.6,1.35
