c,x,y,z
0,2.5,4.35,14.75
1,5.05,5.45,3.4
2,3.05,1.35,6.7
3,2.1,1.2,4.1
4,1.65,2.3,3.15
5,5.15,2.65,6.5
6,5.0,5.3,17.8
7,4.85,4.7,9.45
8,1.55,4.3,12.25
9,1.25,4.95,9.9
10,3.45,5.35,8.8
11,4.3,2.45,1.35
12,2.8,5.65,6.65
13,1.8,2.45,13.65
14,3.65,1.05,8.7
15,1.45,3.75,17.7
16,2.9,3.0,7.5
17,4.15,2.5,14.55
18,2.2,4.6,1.3
19,5.85,5.2,6.65
20,5.0,2.15,3.75
21,4.15,1.6,10.15
22,3.1,5.05,3.55
23,2.85,5.5,18.55
24,1.35,4.75,3.1
25,3.65,1.1,17.15
26,4.9,5.65,1.15
27,2.25,2.05,13.8
28,2.0,4.1,8.9
29,5.7,1.6,10.9
30,2.05,1.25,13.1
31,3.95,2.55,17.8
32,5.95,1.9,14.65
33,1.75,6.0,13.15
34,4.75,5.1,14.45
35,6.05,4.25,16.7
