c,Rg
0,1.4832396974191326
1,1.4265342617687105
2,2.1633307652783937
3,2.419710726512572
4,2.2847319317591723
5,1.9824227601599012
6,1.6568041525780892
7,1.8179658962697842
8,1.7014699527173553
9,2.154065922853802
10,1.9608671551127574
11,1.493318452306808
12,2.6804850307360417
13,1.9013153341831541
14,1.665833124895768
15,1.8894443627691184
16,1.7190113437671084
17,2.530810146968753
18,1.4543039572248988
19,2.117781858454737
20,2.4566236993076496
21,1.7790446874657198
22,3.0257230540814533
23,1.9326148090087687
24,1.7117242768623688
25,2.885307609250702
26,1.3765899897936205
27,1.5443445211480502
28,2.447447650104084
29,2.228227995515719
30,2.285825890132492
31,2.3727621035409343
32,1.7233687939614089
33,1.4543039572248988
34,2.040833163195855
35,1.655294535724685
