c,x,y,z
0,3.25,4.05,12.3
1,5.75,4.85,5.3
2,5.2,0.85,6.55
3,3.7,1.35,4.05
4,2.55,4.5,1.75
5,4.75,4.35,12.5
6,5.2,3.3,18.4
7,5.25,5.3,9.65
8,0.8,5.75,9.95
9,1.6,5.4,6.3
10,3.35,5.4,9.55
11,5.5,5.15,6.45
12,2.45,5.6,5.65
13,5.05,6.15,13.6
14,4.35,1.0,9.05
15,2.1,4.65,18.95
16,1.7,2.05,5.55
17,5.75,2.05,13.5
18,3.2,4.95,1.75
19,4.75,4.0,5.15
20,4.85,4.75,2.9
21,3.4,2.7,10.7
22,3.15,2.05,2.0
23,2.1,4.85,14.75
24,2.35,3.15,5.0
25,4.15,2.05,17.6
26,3.45,1.55,2.2
27,2.35,1.5,13.55
28,1.75,2.95,9.5
29,5.3,1.1,12.0
30,1.6,1.35,17.05
31,2.05,4.4,16.35
32,4.35,2.8,16.15
33,0.9,2.95,11.25
34,3.1,5.85,16.75
35,5.4,5.1,16.6
