c,Rg
0,1.6077935190813526
1,1.736375535418534
2,1.6201851746019653
3,1.9786358937409378
4,2.49098374141623
5,2.157544901039142
6,2.205674500011278
7,2.486966023089178
8,2.4849547279578355
9,1.6155494421403513
10,2.2237355957937086
11,2.306512518934159
12,2.012461179749811
13,2.090454496036687
14,2.0
15,2.2726636354727026
16,2.1943108257491692
17,2.0137030565602267
18,2.145926373387493
19,2.32163735324878
20,1.9532024984624612
21,1.4882876066137216
22,1.585875152715371
23,2.254994456755936
24,1.571623364550171
25,2.315167380558045
26,2.1874642854227364
27,1.554027026792005
28,2.174856317093154
29,2.8416544476765644
30,2.4300205760445737
31,2.254994456755936
32,2.949576240750525
33,2.2169799277395366
34,1.6955824957813173
35,2.24610774452162
