c,x,y,z
0,3.45,5.45,7.5
1,1.3,2.15,14.75
2,3.0,3.75,14.85
3,6.25,1.25,10.2
4,0.95,3.9,12.75
5,2.1,1.7,11.3
6,6.45,4.05,8.2
7,5.4,0.8,12.5
8,4.15,6.2,11.65
9,5.9,1.5,10.4
10,1.85,1.95,12.2
11,4.3,2.65,9.55
12,5.4,4.85,17.95
13,0.95,5.4,11.95
14,2.9,6.5,10.6
15,4.0,4.85,18.25
16,4.75,2.3,8.95
17,5.15,3.9,6.95
18,4.35,3.65,10.1
19,3.75,0.65,10.2
20,1.65,1.35,17.1
21,2.35,4.95,12.2
22,2.15,4.85,11.7
23,4.85,3.85,8.6
24,5.6,6.5,8.4
25,2.7,1.2,9.3
26,3.05,1.6,16.65
27,1.55,3.85,1.9
28,2.25,3.8,7.65
29,5.4,5.65,7.25
30,3.0,2.0,10.4
31,5.25,5.15,4.9
32,3.35,4.05,7.0
33,1.5,5.95,15.15
34,3.0,3.85,9.05
35,5.65,3.95,4.4
