c,x,y,z
0,3.8,4.15,17.85
1,3.2,4.75,14.65
2,1.95,5.7,18.05
3,4.6,2.1,14.8
4,3.1,1.9,10.4
5,4.75,5.15,9.9
6,2.85,4.4,8.05
7,5.0,5.35,2.65
8,2.6,1.1,2.0
9,3.35,1.8,15.75
10,3.3,2.9,3.1
11,2.6,0.75,12.15
12,4.4,5.5,11.0
13,2.55,3.95,18.2
14,1.5,3.2,13.3
15,1.25,1.4,17.75
16,4.6,3.75,4.75
17,1.75,3.2,4.85
18,2.55,5.65,16.6
19,3.9,1.05,1.95
20,2.45,1.1,7.65
21,1.35,5.55,13.2
22,1.75,2.25,2.1
23,4.3,1.1,7.1
24,5.65,1.9,18.15
25,5.05,3.35,8.6
26,3.45,0.7,17.25
27,5.85,4.65,11.9
28,4.4,2.95,12.55
29,2.15,5.5,1.75
30,6.15,1.85,8.7
31,1.5,4.7,7.9
32,5.6,4.45,15.65
33,6.2,5.05,16.05
34,3.35,5.5,5.35
35,2.05,2.7,11.25
