c,x,y,z
0,6.0,4.4,12.1
1,2.6,1.05,9.75
2,2.35,5.1,11.25
3,5.3,1.15,15.55
4,5.75,5.05,2.5
5,5.7,3.85,9.55
6,2.55,4.45,18.0
7,4.3,3.05,15.45
8,5.1,3.15,4.55
9,2.1,1.85,14.95
10,2.75,3.3,12.15
11,3.35,3.9,3.65
12,3.4,5.6,5.3
13,2.8,4.3,9.3
14,4.2,5.85,12.75
15,1.2,5.6,5.9
16,3.35,5.7,2.35
17,1.0,2.7,14.3
18,2.0,1.6,5.7
19,4.5,1.1,17.3
20,5.75,2.0,4.25
21,4.6,1.15,11.65
22,1.4,3.9,9.3
23,2.65,5.0,15.45
24,5.75,5.4,16.65
25,3.7,2.65,13.45
26,4.3,1.35,7.85
27,2.95,3.8,1.35
28,5.3,2.9,10.9
29,2.35,2.05,2.7
30,2.85,1.85,3.2
31,1.8,4.35,19.15
32,2.05,6.2,16.35
33,1.45,6.25,9.4
34,3.2,4.25,7.85
35,3.25,0.95,18.6
