c,x,y,z
0,1.5,1.95,3.25
1,3.25,5.0,14.65
2,4.1,1.0,10.8
3,2.0,3.35,11.05
4,3.85,2.15,16.8
5,4.25,3.15,17.9
6,4.55,5.1,16.35
7,6.15,2.6,17.05
8,5.25,5.3,7.65
9,2.35,2.1,3.65
10,3.9,1.7,1.5
11,1.15,5.0,12.15
12,4.6,2.3,2.8
13,5.7,4.25,9.95
14,3.9,5.75,12.35
15,0.95,3.3,7.35
16,4.25,1.35,14.6
17,1.4,3.5,17.2
18,1.3,5.6,16.0
19,3.15,2.35,7.5
20,5.1,2.65,13.85
21,3.8,6.1,5.3
22,4.0,5.65,2.05
23,5.25,1.35,7.7
24,2.45,1.5,14.55
25,4.75,3.75,3.1
26,3.3,1.35,18.55
27,2.65,5.05,9.6
28,2.7,2.9,9.9
29,3.25,3.75,6.1
30,2.8,5.1,5.7
31,1.2,1.95,13.95
32,5.85,5.1,12.95
33,5.65,3.05,3.8
34,1.6,5.3,3.8
35,5.65,0.65,7.9
