c,x,y,z
0,0.9,2.75,14.65
1,4.25,2.65,9.5
2,6.1,1.35,14.45
3,2.7,5.25,17.05
4,2.75,3.1,8.45
5,1.45,1.4,6.05
6,5.1,1.35,4.25
7,2.4,1.0,12.6
8,1.9,5.05,10.55
9,4.0,5.15,12.95
10,4.2,2.25,15.25
11,2.5,3.1,0.9
12,1.2,5.95,17.05
13,5.6,4.45,15.45
14,5.85,3.8,5.75
15,2.75,1.35,14.7
16,1.9,1.7,11.4
17,3.15,3.25,2.4
18,6.15,3.55,8.5
19,5.55,1.5,7.85
20,1.9,3.15,17.85
21,1.95,2.65,10.2
22,4.6,5.25,11.45
23,4.65,5.55,7.3
24,3.25,5.15,5.1
25,2.7,5.05,15.65
26,4.9,3.35,17.75
27,1.95,6.15,3.5
28,2.25,4.2,6.25
29,4.4,3.25,5.25
30,5.25,3.35,11.6
31,0.95,4.25,2.7
32,3.2,1.5,3.4
33,2.8,1.25,18.35
34,3.95,3.2,3.05
35,6.15,4.8,2.05
