c,x,y,z
0,2.1,1.95,8.05
1,6.2,3.7,11.7
2,5.8,1.4,14.0
3,4.45,5.05,17.4
4,4.05,5.0,8.45
5,2.65,5.6,12.15
6,4.85,3.5,5.25
7,3.35,2.2,10.85
8,4.9,5.4,9.3
9,2.55,2.35,14.0
10,4.55,1.75,17.0
11,4.35,3.4,1.35
12,1.25,2.4,18.35
13,2.45,6.05,16.3
14,4.6,5.45,4.75
15,3.8,3.5,15.6
16,2.3,2.35,9.65
17,3.05,1.65,3.3
18,4.15,3.9,8.65
19,3.9,0.85,12.55
20,1.8,4.3,18.5
21,1.1,3.3,11.2
22,4.8,5.05,14.05
23,6.05,4.9,6.75
24,2.2,5.2,3.4
25,3.35,3.2,14.85
26,6.05,4.25,17.3
27,3.7,4.9,4.1
28,2.05,2.9,7.95
29,4.65,2.0,4.45
30,4.65,4.45,11.8
31,1.95,4.45,1.8
32,1.7,1.55,1.55
33,3.7,1.35,18.25
34,2.2,2.25,6.05
35,5.5,2.85,1.85
