c,x,y,z
0,1.5,5.75,15.25
1,5.05,5.7,2.55
2,5.0,0.95,8.45
3,4.1,1.8,5.8
4,2.35,1.45,5.3
5,4.95,4.5,9.55
6,4.75,3.15,18.2
7,4.05,4.7,9.45
8,1.45,4.15,11.8
9,1.25,5.7,8.75
10,3.4,5.45,7.05
11,5.0,4.5,4.0
12,2.7,5.85,5.85
13,3.85,4.45,14.4
14,3.5,1.35,8.45
15,0.9,4.9,17.8
16,1.6,3.05,7.75
17,5.35,3.15,14.9
18,2.0,3.05,1.45
19,5.75,4.1,7.75
20,5.6,1.75,3.75
21,3.95,2.1,10.15
22,1.9,3.85,3.25
23,3.35,5.45,17.3
24,1.9,3.45,2.85
25,2.0,1.45,17.95
26,4.05,2.2,0.85
27,3.05,1.9,15.25
28,2.3,4.4,10.3
29,4.1,1.9,12.4
30,2.85,0.65,13.5
31,2.2,2.45,17.45
32,6.3,2.35,13.15
33,1.45,4.45,11.7
34,5.5,5.15,14.35
35,5.75,4.4,18.05
