c,x,y,z
0,4.1,3.95,18.45
1,2.1,5.55,14.15
2,3.8,5.7,17.9
3,4.7,0.85,17.75
4,3.7,3.05,9.55
5,6.0,4.2,6.4
6,3.75,3.75,5.8
7,5.2,2.0,8.6
8,2.85,2.2,1.35
9,3.95,1.45,13.2
10,1.2,1.9,3.8
11,1.85,1.55,12.2
12,1.85,5.6,10.65
13,3.85,4.0,15.55
14,2.25,2.35,13.0
15,1.2,4.1,17.8
16,3.45,5.6,2.75
17,5.35,5.5,5.15
18,1.8,4.8,14.6
19,4.85,2.95,2.8
20,2.15,2.55,6.4
21,2.6,4.95,10.75
22,1.4,3.55,3.75
23,3.25,1.15,4.7
24,2.8,1.55,18.25
25,3.7,4.45,10.65
26,2.65,2.65,17.1
27,5.3,6.0,12.8
28,5.75,2.55,11.5
29,5.3,5.6,2.1
30,4.4,2.35,11.45
31,1.9,5.5,6.6
32,6.15,2.9,14.75
33,5.6,4.5,18.1
34,5.05,2.4,3.25
35,1.15,3.6,7.75
