c,x,y,z
0,1.65,5.7,6.95
1,3.35,4.85,18.9
2,1.3,1.7,6.9
3,5.85,2.2,9.95
4,0.8,4.0,13.5
5,2.55,0.95,17.1
6,5.65,2.9,13.35
7,6.15,0.95,11.0
8,4.3,5.95,8.75
9,4.45,0.9,8.75
10,2.4,0.7,13.4
11,3.85,2.85,9.0
12,1.9,5.85,6.95
13,5.35,5.0,2.65
14,2.85,5.4,8.75
15,3.15,2.5,2.55
16,6.2,4.55,13.85
17,5.95,5.5,12.35
18,4.75,3.0,11.55
19,3.5,1.5,8.7
20,3.1,5.25,17.55
21,0.65,2.2,12.75
22,1.4,1.7,3.8
23,4.4,3.85,12.75
24,5.25,6.25,11.9
25,4.25,1.7,5.05
26,1.8,3.65,16.65
27,1.7,3.5,10.7
28,1.05,4.5,5.65
29,1.2,4.55,7.15
30,3.9,0.9,12.2
31,3.8,5.6,12.1
32,3.9,3.5,10.9
33,3.0,4.25,1.45
34,3.65,4.55,8.9
35,4.25,5.65,7.7
