c,x,y,z
0,3.15,4.1,17.65
1,2.6,5.5,14.2
2,1.55,5.1,18.75
3,4.65,2.7,13.45
4,2.65,1.4,10.05
5,4.15,5.75,10.0
6,1.4,4.6,8.5
7,4.55,4.3,1.95
8,4.05,1.45,3.9
9,2.6,1.6,15.1
10,2.95,3.3,3.85
11,2.65,1.25,13.0
12,4.65,5.15,11.8
13,4.15,3.45,18.3
14,1.35,3.3,12.95
15,2.25,1.8,18.65
16,5.55,2.95,2.7
17,2.15,3.4,4.25
18,2.15,5.65,16.3
19,5.4,1.65,3.65
20,3.05,2.5,6.95
21,1.2,5.25,12.55
22,1.0,4.2,2.4
23,4.8,4.4,7.0
24,4.4,3.5,18.3
25,5.1,3.45,8.65
26,4.1,1.05,17.85
27,6.2,3.4,11.9
28,3.8,3.15,11.85
29,2.05,6.1,4.35
30,5.3,1.2,7.2
31,2.0,5.0,7.7
32,5.7,3.35,16.55
33,5.5,4.05,16.35
34,4.85,5.3,5.35
35,2.25,2.75,11.1
