c,Rg
0,2.3968729628413765
1,2.455605831561735
2,2.0457272545478786
3,2.2770595073471402
4,1.953202498462461
5,2.0199009876724157
6,2.492990172463582
7,2.164486082191336
8,1.7190113437671084
9,2.9146183283579346
10,1.945507645834372
11,2.28801223772951
12,2.492990172463582
13,1.6046806535881213
14,1.9583156027566142
15,1.51657508881031
16,2.016184515365595
17,2.6009613607279904
18,1.443952907819365
19,2.008730942660067
20,1.8179658962697842
21,1.724818831066034
22,2.2847319317591728
23,1.3693063937629153
24,2.81336097932704
25,1.7874562931719478
26,2.2704625079485456
27,2.105943968865269
28,2.4423349483639627
29,2.3162469643800936
30,1.647725705328408
31,2.1011901389450696
32,1.7131841699011816
33,2.9521178838251023
34,1.8371173070873836
35,2.2079402165819615
