c,x,y,z
0,3.4,3.8,3.7
1,5.2,5.55,17.15
2,0.6,4.95,4.75
3,5.45,4.1,11.95
4,2.1,5.4,15.4
5,2.9,4.2,18.8
6,3.15,1.8,16.05
7,2.6,1.9,11.8
8,1.35,4.75,11.8
9,3.65,1.55,15.2
10,5.75,1.55,17.0
11,5.45,1.35,8.7
12,5.85,4.0,8.95
13,3.0,5.6,8.4
14,3.35,3.75,10.6
15,4.5,2.8,2.9
16,2.95,2.4,18.65
17,3.95,1.1,15.05
18,5.6,5.05,8.95
19,2.35,5.05,7.9
20,1.8,3.4,16.3
21,1.2,4.75,17.85
22,3.6,3.6,2.8
23,2.3,0.95,10.65
24,5.0,4.65,16.05
25,3.6,3.05,7.35
26,2.9,3.9,13.6
27,1.65,1.7,4.15
28,2.75,1.3,5.85
29,5.4,4.0,1.6
30,2.75,2.75,8.1
31,2.35,5.6,12.25
32,5.55,3.8,14.45
33,2.05,5.2,3.15
34,4.1,5.55,5.65
35,5.2,1.6,5.1
