c,x,y,z
0,1.70251,2.65732,11.74612
1,1.99629,1.39399,8.61005
2,1.46449,0.15867,17.15708
3,6.27081,5.5062,17.0
4,0.55218,7.07776,2.82248
5,2.8329,4.08461,0.96057
6,2.70556,4.34455,11.91926
7,3.15418,6.38569,3.60076
8,0.3195,5.44987,19.98757
9,5.35674,3.89898,13.94961
10,3.4041,2.72766,3.89635
11,0.60858,3.14597,4.9976
12,1.38749,1.28777,5.26358
13,5.44354,1.17815,1.2455
14,4.37191,5.86747,15.19811
15,6.90461,3.15242,12.05184
16,1.87318,5.24346,9.15524
17,5.36462,6.2813,19.36849
18,6.43679,2.01798,3.20037
19,2.48063,4.43539,8.02067
20,1.97496,6.85195,15.1489
21,0.83095,4.29102,6.25788
22,3.88621,2.94528,11.30246
23,3.86622,3.90946,8.12787
24,2.44582,3.05061,16.89342
25,0.80842,1.22258,15.20229
26,4.83687,1.05766,5.45466
27,5.55208,6.23833,6.15228
28,0.58448,2.89399,19.89679
29,3.37612,6.16666,9.44949
30,2.54105,1.48146,0.35454
31,0.73832,1.27146,0.53136
32,1.24701,6.44879,7.06845
33,4.01925,2.7977,16.49505
34,5.99419,1.90315,12.28441
35,3.66978,7.33002,19.00683
