c,x,y,z
0,2.63991,7.48109,16.88044
1,3.84582,1.94061,9.6554
2,0.49069,1.57435,18.44973
3,1.83116,2.40174,17.01144
4,1.595,5.93016,10.84169
5,5.54216,1.53385,2.14609
6,3.22258,2.86719,20.49773
7,1.75947,5.88231,0.11353
8,3.65933,3.59641,3.40322
9,0.14457,7.21316,1.61369
10,1.85078,5.46039,6.83524
11,1.35881,3.78962,20.11416
12,0.52199,4.21416,5.05039
13,0.3363,7.36041,4.57989
14,3.28113,5.34316,16.0
15,6.32607,2.28189,16.85841
16,2.297,0.39292,9.25882
17,6.26076,4.36696,20.04416
18,5.75063,0.70813,7.13471
19,3.91539,0.38464,4.22963
20,2.05598,3.88491,13.04701
21,5.3503,5.6878,6.96234
22,6.50341,2.05311,5.09883
23,3.79293,6.7641,11.44925
24,2.61036,4.92106,8.89635
25,6.70735,2.9107,10.89356
26,2.43337,3.39754,14.94766
27,3.34455,2.81576,1.97799
28,6.18917,4.34093,14.64545
29,0.34736,2.18258,9.0
30,7.22545,0.79976,14.39778
31,0.7945,5.73854,2.90218
32,3.59641,0.70796,18.61264
33,7.33862,6.04125,17.0
34,5.65021,2.19712,12.54646
35,5.29213,3.86747,11.41814
