c,Rg,Rgx,Rgy,Rgz
0,2.0103846943806554,1.1348308864760424,1.458184080594765,0.792151920782876
1,2.2751771905502216,1.5898663114865978,1.2493579791236775,1.043005752620761
2,2.5800166613803097,1.0237554387645516,1.9283058114573008,1.3747899738141822
3,1.7695330550741344,0.7071067811865476,0.8307994391548421,1.3932047677566997
4,2.0733823485792486,1.7504006686756035,0.49750343928459434,0.9937314478268261
5,2.2302206614368902,1.6838957452585952,1.1622729683254274,0.8874124547807518
6,1.9906628844432703,0.7485693534336013,1.5983972292581095,0.9206024875590986
7,3.505375960578266,1.376582855624753,1.8116674540599333,2.666559825411761
8,2.455832801922802,1.4230492095848266,1.3506117903009733,1.477123383472078
9,1.8030999223559407,1.4878537596148351,0.7415903138526013,0.6982151003809641
10,2.2893171339288054,1.5740200049872302,1.3050996604091196,1.0296352946553453
11,1.6669973398898992,0.7819046785894047,1.2961484785316844,0.6982151003809641
12,2.203130142706055,0.6538575552060251,1.9839990286287945,0.700000412571307
13,2.3506887007428263,0.8662816775737555,1.9615790101089472,0.9630686424134056
14,2.394359625954297,0.8082119130525114,1.244239707451904,1.879260246054282
15,2.4917232800012123,1.5661059260471493,1.5798666805778265,1.1225054138399515
16,1.8696498983766985,1.0071805758651224,1.137253095181543,1.089877712222798
17,2.405285271958401,1.1678183663995012,1.9999269186897806,0.6495304631039256
18,2.085571068101013,0.9165862842089662,1.5106170037769338,1.1079316457254933
19,2.1623367429473137,1.1172674276555277,1.5579491198688094,1.0001041070308632
20,1.558464128685675,1.0908395154192023,0.7819046785894047,0.792151920782876
21,2.410125419869265,1.526621856551255,1.156310971365402,1.4632413280453773
22,1.892155522677774,1.1543255305155475,0.43316432401572486,1.4353235732753782
23,2.873558723221086,2.2376658321563565,1.588284337547909,0.8529620287562629
24,2.7312457621019757,1.781379952985887,1.66095182350362,1.2359724576623867
25,2.8797206832955173,1.2944134749375877,1.1701369287822692,2.290865456023116
26,2.485549564180928,1.0487158625671684,0.9636387215134103,2.0370449405940954
27,2.7454565969980296,1.8837255966833384,1.6961982173083427,1.0545242576631417
28,2.435607473691112,1.8922328778720658,0.8141483015397131,1.299538781606767
29,2.6480225682761844,1.872940541928654,1.5021887845407447,1.116936034023435
30,2.85307470715367,1.748817340976467,1.9375680323797664,1.152173299638557
31,1.8452165850110926,0.7263855419816668,1.1745685172011036,1.223755322113044
32,2.168849957696475,1.434198622925012,1.198726672807442,1.1000176420857986
33,1.6537998398234293,0.9734033016175772,0.4899348120923844,1.243987058815324
34,1.848730550242517,0.9488564996352188,0.7935754240146302,1.3739410601987263
35,2.4887366486030618,1.2590365205187655,1.9127434338143732,0.9747049309919388
