c,x,y,z
0,4.04259,6.6369,12.0841
1,0.6884,1.6884,10.09238
2,0.84108,2.45167,8.02387
3,5.96323,2.04142,11.8281
4,1.71268,2.48222,12.65005
5,0.59085,1.36736,18.37454
6,6.40762,1.92394,5.66295
7,0.7126,0.57379,11.17072
8,4.35057,7.40977,11.66678
9,6.07852,0.41424,11.14625
10,1.5,6.47784,13.62938
11,2.87238,2.81831,7.89088
12,3.55652,6.07891,16.86448
13,0.44904,5.08858,5.32346
14,2.87238,0.765,15.69244
15,6.33859,6.18304,8.31539
16,4.55208,1.33834,15.53069
17,5.55013,4.79917,8.51642
18,5.17455,2.96652,11.79562
19,4.56223,1.0,14.72693
20,0.42445,5.77961,8.97143
21,0.85268,3.89399,10.0
22,1.75654,5.63135,8.50671
23,4.36063,3.3089,10.80413
24,5.14165,6.70201,9.30443
25,3.48063,5.18166,12.83012
26,0.00617,6.35989,11.74078
27,3.23342,2.20631,10.02898
28,3.05311,5.08554,9.17553
29,2.92394,3.59479,4.8304
30,3.43538,1.15198,17.81154
31,4.96613,2.83519,3.84438
32,4.29812,4.59156,8.0805
33,4.59826,5.02072,3.8941
34,1.49094,3.85403,7.35554
35,4.54833,5.60601,9.19873
