c,Rg,Rgx,Rgy,Rgz
0,2.7611257565710403,1.8999525316175665,1.0497255353662691,1.7064794524400226
1,2.3200046523660243,2.0061804810385326,0.8646270430653901,0.7810771670584156
2,2.6513516994921664,1.6528565901493086,1.8234835229307669,0.9862245020278091
3,2.704340350843436,0.9054045992814485,2.355022995726368,0.9734299843337475
4,1.8351989024081288,1.2202599267778975,1.091483684532206,0.8292069035530278
5,1.9024812257943569,1.2821431062482844,1.11715507410565,0.8529410354766617
6,2.3937525454816755,1.3226932739301278,0.7681844372284563,1.841311060766214
7,1.6290354030222918,0.8291573964573915,1.1039717841050107,0.8645812027218727
8,2.2271761205840903,1.7692805841923434,1.1842546888655328,0.653835237961369
9,2.9038404948619343,2.0408348967028176,1.352901704633415,1.5610699925371703
10,2.3468700012782984,1.57881132276786,0.433164324015725,1.6815237965607266
11,2.3485818820939586,1.6646967004232331,1.1212053792682235,1.219639393427418
12,2.3814214883132303,0.9110345907812721,1.7609003824464347,1.3192475592169954
13,2.026412796964133,0.6984088318456462,1.664633504679033,0.9206352276553399
14,1.863139079161832,1.1460407012405798,1.3408496569339903,0.6000001140833225
15,2.3849420647470665,0.21800047339398143,1.792446566260763,1.5580628205884384
16,3.0759345044067503,1.0787079345680182,1.0724030167805385,2.673520906389176
17,2.277013886848299,1.7815875911388694,1.2582676096919923,0.653835237961369
18,2.390763116852023,0.9951074637444943,1.4134052016672358,1.6516038121777268
19,1.845487988906999,1.1613182869480703,1.0986703964337985,0.9220027730977818
20,2.6856291951980262,2.0181931156606394,1.1797751439999062,1.3219800798801773
21,2.5278955059297843,1.1995330351849425,1.7215566724334113,1.409829354922077
22,1.6109962796046429,0.9165862842089664,0.726385541981667,1.1079452337096813
23,1.9262042001044435,0.9769043588806429,1.4818620887248581,0.748334981208282
24,2.14413743164938,1.3010990142567935,1.3329968351425294,1.0618785798762491
25,2.064755926156891,0.8683247793884499,1.7347129768638962,0.7071067811865476
26,2.3939285638882377,1.8573249150323698,0.4899348120923843,1.4287064110236225
27,2.541394647216366,0.7681009335367326,1.5176719798428115,1.8882212450875557
28,1.9262973263232235,1.2402759823523148,1.2697762137085415,0.748334981208282
29,2.053069794843809,1.2616301993849068,1.5110868755965028,0.583096284416219
30,2.8769221749293115,1.84243542399727,1.3310250140774966,1.763656803604375
31,2.172804081043664,1.8205132683119891,0.9794271501239897,0.6689779309513878
32,1.9297569130074388,1.091483684532206,0.7359681868803839,1.411019467477327
33,2.543626268735248,1.5059497880407569,1.8417653001672065,0.9000280051198407
34,2.2326329038603725,0.8456034891720823,1.296310518972981,1.6090939875905323
35,2.172997050205085,1.5778156409733046,1.2668517254990816,0.7921494107174478
