c,x,y,z
0,3.44582,0.80816,15.97841
1,1.0314,1.88515,10.91068
2,2.13253,3.03677,8.34704
3,6.55502,3.28962,16.80062
4,4.43701,1.53876,16.12293
5,1.9757,6.61536,0.81086
6,6.26069,2.5,5.47141
7,0.53425,0.15153,14.10344
8,3.23342,4.69095,13.3094
9,3.4074,5.93922,13.3294
10,1.21041,4.2925,14.85579
11,4.13253,4.24081,5.30639
12,3.22753,7.12579,0.25446
13,0.69695,4.7981,3.64335
14,4.10071,1.2167,17.2455
15,6.83426,6.6831,8.64758
16,7.41249,3.12585,3.54114
17,5.65761,3.32498,7.24792
18,5.65545,2.5,10.80161
19,5.48189,4.89399,19.17522
20,2.0478,7.02585,14.2391
21,1.05796,3.73854,9.0
22,1.60601,5.65919,8.2825
23,5.69834,6.44013,10.55878
24,6.06677,0.45775,11.57201
25,1.62787,6.94107,12.93912
26,5.23073,0.33127,15.0
27,2.31643,1.16966,8.6287
28,5.01845,2.9522,10.10962
29,1.55894,3.5,0.45187
30,2.9114,1.38418,4.65072
31,4.17615,0.37374,3.24422
32,5.44049,4.97799,6.80088
33,0.13848,1.13273,19.59588
34,2.90117,5.10601,8.16027
35,4.32502,5.1036,9.11522
