c,Rg,Rgx,Rgy,Rgz
0,2.1126245303176807,1.6226395634582562,0.538519291762143,1.2410560928499565
1,2.2534685307099367,1.6282023079457908,1.2597921631761329,0.9165158857870388
2,2.103656700699998,0.8927803259481025,1.1718219456897023,1.501715063385861
3,2.29208910684118,1.4380362835825804,1.2147873395784132,1.3076757397764935
4,2.4032663474945926,1.8617396179111618,1.0136586222688584,1.1323033734825665
5,2.3864331500379388,1.5974085600121217,1.335189891513563,1.1664548965133623
6,2.1063705825423975,0.6538575552060251,1.5432416957819666,1.2758026481004026
7,2.7164117298193218,0.9738123745876307,2.000765394567789,1.5580500572510498
8,2.0140088777857956,0.9837663861405309,0.4583751131987861,1.696563500992521
9,1.9807751776514162,1.1887007199459416,0.8057911990087754,1.3642439101568309
10,1.7989184615206995,0.963140056481922,0.980236290085202,1.1608641946412164
11,1.8148523176556266,1.3439241139662612,0.9096798735819102,0.812428112758292
12,2.87551159582082,2.112697428431246,1.8104072580499668,0.7262933798404059
13,2.5141352808072996,1.998460021341433,1.2716259703230348,0.8426156566905222
14,2.0790908581637306,0.9552512771517238,1.3115271349080049,1.3000039878400371
15,1.9008874418281587,1.1738596338574727,0.8646125768805355,1.2197834719326217
16,1.8062244470995295,0.9420370744296639,1.07121443796282,1.1079316457254933
17,2.0208511063410883,1.239597176505336,1.3037399059628418,0.920597790351465
18,2.078506162175133,1.1324094279014107,1.1565525707463538,1.3039259583657348
19,2.0926812124879413,1.236435916697667,1.5134515641076856,0.748334981208282
20,2.505136805386085,1.895729649923744,1.3311344043709483,0.9539395712517643
21,2.047786045928627,0.6508073946260906,1.5881978909758065,1.116917581605733
22,2.040524456040653,1.0306382209097429,1.507977299862303,0.9096864165194509
23,2.760060893639849,0.8646270430653902,1.3125621387576285,2.2688183807656355
24,1.6669560125270253,0.9165862842089663,0.9225430149320951,1.0428452986421335
25,2.9574270848999817,2.114480170727548,1.623223047673979,1.280818296090433
26,2.6801967376668454,0.8667423843911178,0.600005250060364,2.4641846301768866
27,2.13294019721604,1.4256766928024038,1.0905624982090665,1.15219498783843
28,1.6442713555249937,1.1976952534346956,0.7359681868803841,0.852939152812204
29,2.0950658291566877,1.195066218918433,0.6580690864187438,1.589988251025774
30,2.037823758571874,0.8652732817439817,1.526916530135161,1.0356416990928863
31,2.3751171634468897,1.0011698098224897,1.7253723081120782,1.2891590089666982
32,2.4673864774088394,1.3169632950086347,1.275158849751669,1.6515367438843136
33,1.9617016790021875,1.0487158625671686,1.3859841096130936,0.9096793747799279
34,1.4782866664825198,0.6540681928514793,1.0535775742203326,0.8046741964919717
35,2.271256673540003,1.4604912256155465,1.1738333957167857,1.2836227701704266
