c,Rg,Rgx,Rgy,Rgz
0,3.7824057403985627,0.5896397484057532,2.260571927632474,2.9746819514193445
1,2.6841491661045964,1.3809434210350544,1.0050069735578953,2.0706552095653206
2,3.766769305651728,1.2019568093737811,0.8301891109861657,3.471978811916916
3,2.636574537937435,1.6824924040244573,1.0923420162201947,1.7110036598733505
4,2.3344071677622993,0.9780141639567395,1.3581490934356213,1.6273832246892557
5,1.746813786097419,1.4261310520425532,0.6245029704493007,0.7921519207828761
6,3.046318427610614,1.5076080022340026,1.4328968477877262,2.2257539616049207
7,3.881266304146109,1.6631385294376413,0.5731512501949201,3.459724844550502
8,2.7630875416823115,1.3420924893612958,1.5810492974287678,1.825848742941211
9,3.0109438838676486,0.8139762434494018,1.0441427536500933,2.704254362462969
10,2.8014246190465304,0.5894913204619726,1.3418805216560825,2.387433045113516
11,1.806949265170442,0.7000257995959862,0.6689576417083521,1.5256228893143942
12,2.140597983204693,0.832209281611302,1.5580530723951607,1.2091559291092278
13,2.228842695054992,0.847163096693901,1.7613997117065736,1.0712261677629054
14,1.877234353883393,0.910889836588377,1.4719963440511665,0.7263024770025226
15,2.8502967200977514,0.7145409872778468,1.0284743397868514,2.5604419740544797
16,2.6858189062555953,1.2873315228021103,1.6979174184865413,1.6350771197714193
17,1.9241655731511256,1.129117709762804,1.3038404810405297,0.8529398281238834
18,3.4748429012402853,1.557485442147052,0.4974965214953769,3.066148968478212
19,2.380200408495049,1.49248732125268,0.698408831845646,1.717574069465419
20,3.769467957974972,1.7645129571924376,0.8047424806110338,3.232301386009665
21,3.3658493961703044,0.4770030634073539,1.066391313543017,3.156615244466769
22,2.519794197012923,0.767029989048668,0.7750975755348484,2.271618704712567
23,3.9492849078662324,1.5557365466234956,0.8300808929857376,3.53376580889283
24,3.0391979684120614,0.868521369685283,1.2617643526427589,2.6249467880320925
25,2.739648785830038,1.3791163736610481,0.9714056092076059,2.1587229187647035
26,3.84838072213496,0.8660275321258555,1.9330931586449736,3.2129707960235177
27,3.175745779718521,0.5918872463569391,1.2142375478052057,2.8741360306185926
28,3.1078969920671433,0.5722903466772786,1.4109915741775356,2.7093560581806146
29,2.1373626644301615,0.7935754240146301,1.7112975276380198,1.0049965062625839
30,2.4615927293929025,1.702206974753658,0.6783124238874,1.6437221286154176
31,1.6949281103633864,0.8366600265340756,1.0417557210786028,1.0428452986421333
32,3.3971926660111573,1.2550547168948447,1.3480183335548515,2.854575667240229
33,2.144108227538899,0.9576965899490296,1.5867353352402538,1.0780947587758691
34,2.646585795019689,0.7357738011100965,1.3782997248784459,2.136198294260156
35,2.6686829249088397,0.6637568256522867,0.7348489828529398,2.478163110551846
