c,x,y,z
0,2.05227,2.40174,13.91484
1,5.42666,0.64712,8.09883
2,6.86152,6.42418,18.09854
3,7.43023,6.64298,15.20398
4,0.43507,6.85195,2.09036
5,1.79774,3.18092,1.27516
6,1.65545,4.25854,11.86313
7,3.52153,1.32629,2.64553
8,0.60195,4.78962,19.67877
9,5.30504,2.40758,11.66592
10,3.13822,2.32938,3.06028
11,6.31921,3.15418,6.69372
12,1.62329,6.9462,5.65144
13,6.70663,2.35078,2.19893
14,3.25005,5.55484,16.59678
15,6.6238,4.04259,12.23072
16,7.45136,5.05061,9.15354
17,2.2454,0.30132,19.95054
18,7.05318,0.73933,3.51493
19,1.81431,3.86287,8.70229
20,6.96584,0.14805,14.20084
21,0.16593,5.50903,5.44779
22,3.03632,4.35213,11.15542
23,2.44106,1.16459,10.95607
24,2.08858,3.89012,14.25513
25,5.79882,0.06425,12.12226
26,5.00603,1.70251,6.07946
27,3.35018,6.04125,4.3573
28,1.76649,3.05939,17.15228
29,1.81026,6.04065,9.62628
30,4.91539,2.0403,19.54267
31,2.28891,4.87004,18.48248
32,4.43302,6.67339,6.65858
33,4.49902,1.98961,16.14593
34,4.86747,6.79493,10.44925
35,3.36851,6.84847,17.06369
