c,x,y,z
0,0.16126,2.66545,14.629
1,0.6739,4.42092,10.6529
2,3.72004,2.23807,4.62824
3,2.61036,0.53117,15.36337
4,4.80828,1.75654,19.79565
5,4.64811,2.93205,5.63903
6,0.63835,5.33834,0.35454
7,6.81938,0.73823,13.35939
8,4.2767,3.61036,17.93402
9,1.6952,3.10817,16.54805
10,5.24346,4.71151,16.94629
11,6.56785,4.26508,5.51515
12,4.5,7.19343,19.9177
13,7.39701,5.68718,5.33396
14,6.52402,4.63538,1.95273
15,3.81011,5.52027,7.93009
16,0.94526,6.54135,2.8717
17,5.5,0.66257,5.8494
18,5.18001,0.86443,9.85391
19,1.97757,6.13536,2.68987
20,4.44582,2.96017,13.64973
21,5.2346,1.74763,8.65144
22,3.21236,6.82341,6.83218
23,1.45211,0.34517,11.79377
24,1.42369,5.91361,11.40209
25,5.33834,5.91043,12.25388
26,7.25861,1.30849,16.89924
27,1.00456,1.89399,5.05261
28,2.63543,2.5,11.36222
29,2.28962,4.32938,17.43105
30,0.88435,4.02766,5.84916
31,3.59381,3.64537,1.19705
32,2.60601,4.83116,10.24182
33,0.4364,2.33834,2.08722
34,1.97608,4.07606,14.72684
35,1.61509,2.68692,8.55075
