c,Rg,Rgx,Rgy,Rgz
0,1.4820787900108416,0.7399442360070115,0.8375067298237072,0.9734590617483615
1,2.1503043508768704,1.2467911886518928,1.420996028284386,1.0247393916991776
2,2.263133595482158,1.911513202282422,0.6540681928514793,1.0198459430717957
3,2.4138203195142753,0.9641271868379194,2.1608993812993695,0.4769708234263392
4,2.459738217514213,1.5322597861002554,1.546151196519926,1.1453857534036294
5,2.0107449093557346,1.202014572956584,1.46654048784887,0.6689656601052105
6,2.7445910378415217,1.6864358985742685,2.020348460068213,0.7790417350180925
7,1.8832999223968547,0.8936566678540477,1.3259543295679528,0.9950082781565187
8,2.6179711201806635,2.1115846656954105,0.7892554162626951,1.33118701676361
9,2.1465139266028532,1.3034426769520782,1.1372530951815432,1.270910942001838
10,1.9349772962750753,1.1639394146174449,1.0304739026777925,1.1521743410178862
11,1.8808907174261877,1.3125119770882094,1.0428600109794217,0.8529391528122038
12,2.6845141563046377,0.9812295144358428,1.9185860842036768,1.6008848593512284
13,1.9808387727172545,1.650933481428007,0.7128335727924155,0.830667912525818
14,1.922207348779002,0.8052063824883656,1.1998535112254327,1.267625861561683
15,2.6732568962970995,0.6324555320336759,1.7006653286287692,1.9631708722370556
16,2.074990530725381,1.9119485616511758,0.4899348120923844,0.6403142041997819
17,1.62328736685776,1.0787079345680184,1.0057083697076403,0.6782342828256327
18,2.4183099073113024,1.6942159425822907,0.6245029704493006,1.6086799518860175
19,1.9435339474524236,0.7935754240146302,1.536244510779453,0.8874204496178797
20,2.8378061560649273,1.6617059646339356,1.897860393601173,1.3000011511148748
21,2.4192589946717162,1.8981620116312523,1.0953515695428568,1.02469507659596
22,1.9391898990300047,0.8533232037159191,0.8498231345991939,1.5199005277977897
23,2.9845250587991385,1.0304739026777925,1.4840856857001217,2.375500587244718
24,2.25419658479468,1.4708131220518808,1.0090023798287098,1.3784140163245582
25,2.2931196634497732,1.1181091739629012,1.6002244347590746,1.2031256893608417
26,1.9496567790767685,1.4646953813336068,0.903225151111283,0.9165224069819569
27,2.63580251680584,1.7671908175406525,0.9923294696823227,1.6851628246552321
28,2.1289445086474186,1.5463890354306058,0.9225430149320951,1.1357816945170405
29,2.7398215396992556,1.6633583068298905,2.092811763059449,0.6000001140833225
30,1.982302681882865,1.1126381626117268,1.158235099450884,1.1619172501086297
31,2.273730510790581,0.9096798735819102,0.8879988729722577,1.885150117338138
32,1.962072571007505,1.5808294278953694,0.995342632915922,0.6000001140833225
33,2.3526124115544405,1.1282670976324707,1.5966400416186488,1.3086401693743013
34,2.2240080648459886,1.4177685172128769,1.223168525428937,1.200001276040988
35,2.0925068112195,1.159928714404467,1.3212125198089821,1.1347015510697076
