c,x,y,z
0,5.20083,5.70251,15.70331
1,4.93654,3.32938,7.40256
2,1.34455,3.20011,19.76906
3,5.99082,1.54871,16.9703
4,7.1133,5.09947,9.65001
5,1.94061,5.78905,2.66234
6,4.01452,2.78113,2.44949
7,0.69453,1.41181,20.36127
8,2.94907,4.54558,19.19454
9,3.91596,2.01182,19.61739
10,6.29853,6.77433,5.90398
11,1.06475,1.56956,6.5099
12,4.54333,0.73935,4.02763
13,2.19306,5.41585,6.38722
14,1.5992,2.61509,13.16766
15,2.01798,4.56303,13.74237
16,6.30541,4.7938,4.90022
17,3.74441,6.32607,0.8581
18,4.55418,5.65021,8.94766
19,3.62122,0.93248,2.30628
20,7.09023,2.93376,14.20316
21,6.72087,1.9149,4.78216
22,6.0983,4.34272,4.43893
23,6.1944,3.10859,3.27966
24,3.49883,2.28962,13.79963
25,1.71262,6.78285,8.38831
26,1.59545,4.85298,17.90378
27,6.29204,5.53928,18.40126
28,2.47944,6.19391,14.06832
29,1.21111,0.01643,12.80107
30,5.32938,6.1655,11.85223
31,4.47369,1.98075,19.38299
32,2.32846,4.1585,15.20424
33,3.64441,2.17729,16.06427
34,0.25088,1.61036,10.90509
35,1.39438,4.0246,11.29868
