c,x,y,z
0,0.62836,5.81099,18.06249
1,1.99581,0.03692,9.48018
2,0.16558,2.21456,1.75088
3,3.95614,4.8438,17.15905
4,6.35186,6.21679,11.95344
5,1.84779,2.77995,4.15542
6,4.02686,3.63851,3.30344
7,4.26146,1.40202,19.11751
8,5.24346,1.37815,1.6038
9,2.21887,1.03955,20.20228
10,2.19074,5.83507,7.83602
11,7.26039,2.0164,5.05778
12,7.15424,6.42418,4.25268
13,5.62366,3.38125,6.60173
14,5.23073,2.27283,14.18717
15,4.2322,3.61036,13.64838
16,1.0992,0.4168,8.59311
17,0.27262,0.61997,18.8493
18,3.71488,5.89399,10.53419
19,3.45275,0.6207,3.45812
20,1.5,4.40688,12.55075
21,4.28962,6.94198,6.17776
22,7.39213,3.62023,7.65275
23,2.27001,3.66031,6.6701
24,1.22775,4.15068,11.43089
25,5.71038,6.38018,10.50644
26,5.48364,5.10601,14.24912
27,1.85145,5.5,1.4689
28,3.43108,5.57274,16.449
29,0.03737,3.1585,9.22162
30,4.27978,0.09539,15.2455
31,5.38798,4.28962,20.3348
32,3.12585,4.48233,0.87473
33,1.85054,4.85224,18.8164
34,2.33708,1.39096,9.58999
35,4.75233,1.45167,10.55792
