c,Rg,Rgx,Rgy,Rgz
0,1.9212572928423721,1.203290337408225,0.9569619906767457,1.1521916930788907
1,1.791887535086954,0.7665711523400813,1.3021628163943246,0.9631207641827686
2,1.9483375675944867,1.1349472058206056,1.2963014897777445,0.9096793747799279
3,1.7650819415823165,1.1044534278999725,0.5899421697081841,1.2440518970284158
4,2.0659372782589505,1.1494052535550725,0.8362822301113423,1.4991985967175931
5,3.1978767241718367,0.8999663827054875,1.4556535989376043,2.701397536998211
6,1.6528560138741666,1.0730447439412765,1.1578028340352253,0.48989853806681233
7,2.1364610180857504,0.600005250060364,1.0355955021628862,1.7697461223576676
8,1.7120076437329363,0.7485693534336013,1.2818205681373662,0.8529654895715301
9,2.7144977007173905,1.6952572101011694,0.8927803259481025,1.9228999059753473
10,2.240343294899244,0.6538575552060251,1.8825785308719527,1.0234776263309324
11,1.7926619250154223,0.8082119130525112,1.1662838402807438,1.0955420050824158
12,1.8742042817153095,1.1277922900960087,1.2612399613079186,0.806225774829855
13,2.7674621036971763,2.0414211001407816,1.1237538862669176,1.4928575251510101
14,2.3512338192744675,1.0297755320456978,1.9125526351972642,0.9000029133841734
15,1.9643755738147428,1.0207462086630543,1.2871558763413233,1.0770693211209759
16,2.0072463016281783,1.0680207032169367,1.3787194429977405,0.9937314478268261
17,2.2204385558713393,1.138724950284308,1.6182148990786114,1.00748866415459
18,2.041228059428931,1.3578618201054184,0.9552512771517242,1.1875682151354505
19,2.2763278333755004,0.9443388439008534,1.6559672189992165,1.2440518970284158
20,2.1328239141804466,0.9641271868379193,1.136425783058445,1.5257565520422975
21,1.9709663108485642,1.1518693295682458,1.5059565763992,0.5385165142314581
22,2.281059493831759,1.5465325763138649,0.7819046785894047,1.48327154573935
23,2.2020283626919976,0.8426756268576897,1.7582153515425802,1.0234771495250885
24,2.11335717885075,1.1622729683254276,0.6984088318456462,1.620995131423904
25,2.5341491814413764,0.9121008707374418,1.0714171468200426,2.1076169891372576
26,2.1673437833901663,1.240778119125253,1.3529017046334149,1.1521743410178862
27,2.16625097627214,1.5001122310014006,1.0930698525254459,1.1169175816057333
28,2.5889064576380503,1.897978933075918,1.4671559840725865,0.9734299843337475
29,2.2326019582764856,0.7921841020873871,1.5863177715703745,1.3566693702225314
30,1.9799552557065525,0.7928080362862122,1.0157061386542863,1.5033360476287394
31,2.4043157734998117,2.1284415200094173,0.7892554162626951,0.792178592553472
32,2.9748211777180833,0.7485693534336013,1.09574756331009,2.6624316404369903
33,2.411348843800913,0.6689576417083521,1.792879159369086,1.4672025218080835
34,2.2237791176508517,1.1324094279014105,1.3238756480878406,1.3820983033416983
35,2.0739474233692614,1.626103159119986,0.9641271868379193,0.8529391528122037
