c,x,y,z
0,3.1824,0.36535,18.11514
1,4.33273,0.96404,9.14748
2,7.41681,3.47516,19.44288
3,4.17674,5.38245,18.5
4,0.10064,0.68206,13.93016
5,3.2534,6.95506,19.42203
6,5.45327,1.11412,6.05234
7,5.23802,6.31663,0.83832
8,2.38946,1.48063,1.47863
9,5.96669,2.57099,7.97297
10,4.44354,2.20594,4.62944
11,0.25771,2.40959,2.24672
12,5.12735,3.98075,0.83586
13,3.79749,4.88609,4.84668
14,5.80657,3.5,16.75208
15,4.07606,2.80965,15.80295
16,2.91446,3.01183,12.67337
17,3.55115,5.34356,0.52976
18,1.46237,3.0612,6.59697
19,1.95858,3.01396,10.43745
20,2.18991,4.53932,15.95207
21,2.88508,4.0,6.80062
22,2.06493,7.43194,9.78886
23,5.33708,2.7031,12.40256
24,5.93677,4.1578,13.449
25,6.44098,5.5,14.69456
26,5.83445,4.92694,8.10076
27,2.53879,2.8415,2.10173
28,1.74798,0.87928,17.76769
29,7.12136,1.5,10.09883
30,0.552,2.76847,16.96842
31,5.71887,2.14582,2.9976
32,1.88904,6.26177,2.35188
33,3.66292,6.90887,11.55378
34,4.87381,4.56368,10.70326
35,3.76054,1.47934,13.62534
