c,x,y,z
0,5.70251,7.18639,11.1506
1,4.35507,6.05308,7.20084
2,3.32938,5.59561,20.02133
3,1.66292,4.90349,16.3044
4,1.22442,6.26177,18.44925
5,1.49424,3.27032,19.49127
6,0.32847,5.65425,7.78284
7,7.13147,3.11449,2.05039
8,6.0,3.703,0.3794
9,6.03937,2.72807,8.80107
10,4.42605,1.493,3.64545
11,1.83116,4.71895,5.89534
12,6.9941,6.55333,4.45376
13,0.1415,2.13424,3.94439
14,5.70552,0.53746,16.69466
15,4.5,4.3011,14.55871
16,5.06395,4.28268,9.84564
17,5.74638,4.0,3.13939
18,2.5926,1.80325,6.69436
19,1.05214,0.20261,10.52403
20,0.25991,3.16884,13.69201
21,4.48033,6.92175,4.11089
22,1.25279,4.98126,11.44925
23,3.34455,3.1146,11.60028
24,1.71595,1.844,14.55027
25,2.05311,1.63062,14.41172
26,1.85662,2.15377,7.75208
27,2.45614,0.69858,1.87334
28,2.10296,2.09437,16.87726
29,4.0,4.69326,8.53224
30,5.8671,3.79464,16.75081
31,1.37125,6.47342,1.82183
32,2.97893,3.77133,4.65752
33,3.82561,0.94082,15.00236
34,6.29279,2.35815,12.06143
35,4.17615,5.69862,16.46159
