c,x,y,z
0,1.8964,3.28902,15.19804
1,6.57014,0.20792,9.83157
2,4.86097,2.15111,19.13858
3,5.42232,5.2346,17.48543
4,0.54727,6.96083,13.74884
5,2.16393,4.57942,20.22022
6,4.61624,6.32174,5.75208
7,0.26152,6.21606,1.14844
8,2.36696,1.16292,1.88615
9,5.22258,4.92267,6.66389
10,4.4426,2.87792,3.51963
11,1.44564,2.28843,3.00243
12,5.04259,0.74358,2.05039
13,3.08855,4.5,4.04612
14,0.19793,5.33161,17.20229
15,4.11757,7.44682,16.05561
16,2.33708,5.35606,9.57053
17,1.45886,3.26146,19.80451
18,1.65669,1.09576,5.96078
19,1.90219,5.31576,11.19938
20,3.30191,4.92396,13.25148
21,3.53567,2.34411,6.59311
22,0.80241,0.67393,10.39972
23,5.96141,4.50093,10.94001
24,4.63511,4.76482,12.89432
25,5.66615,5.33834,14.40644
26,0.66893,4.13253,6.15034
27,4.20642,4.83279,0.92692
28,2.11699,1.76193,17.96575
29,1.60482,2.39399,7.30826
30,0.67393,1.38491,18.70613
31,4.44302,6.1585,5.6065
32,2.26098,0.00192,3.94961
33,3.8116,0.60599,12.3587
34,5.5,2.78962,10.25488
35,3.82837,1.71038,13.94218
