c,Rg,Rgx,Rgy,Rgz
0,2.4682148599747147,1.4892560024723756,1.7738818820879816,0.8529620287562629
1,2.510713965747592,1.6093810392818726,1.6135580262575004,1.053569069449175
2,1.8077770877516952,0.8533232037159191,1.225975055251941,1.0182743603273139
3,2.2424692210596784,1.0831409522772184,1.8077364299034304,0.7665265063257758
4,1.967476449668458,0.8082119130525114,1.5025795320048787,0.9798019359033746
5,2.682849121437879,1.7886875295590339,1.0726728306431554,1.6874979491543092
6,2.3118235279320087,1.4023028919958769,1.6056101028892413,0.8944779599855995
7,2.5691888050900427,0.6824485598929783,0.9552533700019068,2.2852759304731673
8,2.2454440975005365,0.8999663827054875,1.5636336855222839,1.3368355929208349
9,2.430349052502541,0.5894913204619726,1.2273003952170796,2.0131642357244477
10,2.07008898687955,1.1127458414211215,1.0981597714358329,1.3568751683187368
11,2.7922996196325354,1.9655744255814893,1.5566919201948728,1.228887549330695
12,1.6917593231899153,1.0487158625671684,1.1455226665588072,0.670837139401211
13,2.0127679660855096,1.189993996665529,1.4169137262374163,0.7921519207828759
14,2.3293235506901997,1.09574756331009,1.544262223976226,1.3565911929907255
15,2.9871162564754656,1.32208966049962,1.3325370592970385,2.3236366852199595
16,2.1702288760865756,0.8301891109861658,1.8146959807361676,0.8529700534602608
17,1.723286160131277,0.668957641708352,1.079281398385055,1.1650590227108673
18,2.591689597559862,1.7116539080374864,1.8157905417751246,0.7000004125713071
19,2.6710453648524957,2.1591023783276238,0.49750343928459434,1.4917273842428451
20,2.674257419827044,1.3465041451477229,1.299408177633187,1.910528126592226
21,2.3723800203593015,1.3749165065923097,0.6404174888305285,1.8241866683264627
22,2.0285682952516044,1.4221638662615503,1.3048138517045258,0.6244998626100728
23,2.015818913320341,0.8890576676459181,1.460512787516768,1.0677100507160173
24,2.4916068746293023,2.201837151130846,0.7745966692414834,0.8717900995079035
25,1.9847444400980194,1.6744954564285925,0.6984088318456462,0.8046741964919717
26,2.5387671512960774,0.8675381629069697,2.08099119277329,1.1671297442872406
27,1.8943351934121904,0.7670299890486681,0.8906632351231301,1.4855604405408755
28,2.611023574501004,1.1695568904931475,1.7776400540041846,1.5131347015054546
29,2.613266604654029,1.6010305382471626,1.9283058114573006,0.7399326051067084
30,2.032685524669273,1.004988390032442,1.6106810640222975,0.7263024770025226
31,2.1096830726201503,0.45837511319878593,1.7001091141453244,1.1620171782293065
32,1.5782295623260894,1.0680207032169367,0.5099245434375562,1.0440868205757603
33,1.7162806091370955,1.160833518167011,1.1610704855434058,0.5
34,2.276590292410999,0.7145409872778468,1.7838755306635041,1.2206894068926792
35,1.6185128920709901,0.9391922444845893,1.07121443796282,0.7681155756785564
