c,Rg,Rgx,Rgy,Rgz
0,1.7378553505398544,0.7485693534336013,1.368310777601346,0.7664925038120074
1,2.1323540059990043,1.2421762934865566,1.2505072308467473,1.20006805157041
2,2.1578154752897665,1.392380081012365,0.7145409872778468,1.485555960877947
3,1.8548998431451762,1.4191550768326906,1.03761588576891,0.5916126854623723
4,2.681569731370042,1.2673593012244004,1.610519034628278,1.729405986140906
5,1.6377582249221039,1.2027051111556815,0.7669757860584648,0.8046741964919716
6,2.7346008067540675,0.9232075589486907,1.0680207032169367,2.342020741347095
7,2.1770931352149354,1.2260469054648762,1.187991902708095,1.3510065670084657
8,2.9033986837842303,1.7831260002871363,1.5500002013225678,1.6875085066452256
9,2.395208887654687,1.3651836597688973,1.6623173651562448,1.0535654550620013
10,2.130262302205998,0.7819046785894043,1.7260160662346105,0.9734018126652527
11,2.4881205289535315,1.864542767570645,0.9653195761508208,1.3350588565303028
12,1.962073871901871,0.8936566678540478,1.0114915918582812,1.4240773849759714
13,1.857267312182067,1.3398697363549934,0.9561330351473064,0.8602328624273781
14,2.6667401009659715,1.7989524140732571,1.4882876293243856,1.2885157780950918
15,1.8991892282234544,1.1451826230344226,1.07121443796282,1.0714364714718272
16,2.4723085443366486,1.6594610686605455,1.4485909325962245,1.1225341019318742
17,2.4217222172866983,1.5573459996095924,1.1079370034437879,1.487241584813981
18,2.5024909266768587,0.9423370286686182,1.0592774707318198,2.0621331194905923
19,2.4730026533548237,1.2696116423930586,1.1414275413270876,1.789125923153538
20,2.0237863848983664,1.220822646578937,1.471493872362369,0.6633318783987393
21,2.1359211328604806,1.3576063547287924,1.3158738550864213,0.9937505063646508
22,1.946435839528239,1.0487158625671684,0.8936685184675582,1.3748323883659421
23,2.049154576038616,1.5294084846436549,1.1543145541835638,0.7262933798404059
24,1.7999982234435676,0.6984088318456462,0.8672933365361454,1.4142209786309916
25,2.563876229734969,0.8654524958078288,1.4193114136439542,1.9519242838798843
26,1.7573183730900899,1.0712484410257033,1.1093062257104662,0.8426353538749726
27,2.29772267989416,1.0787079345680182,1.136423776590405,1.6806128958210458
28,2.03578360099987,1.1662838402807443,1.2344252207404058,1.1226714783942806
29,2.4916420278402756,1.494412637827986,1.8020837007198085,0.8529391528122038
30,2.4513325143888576,1.5391360246904753,1.14564392373896,1.5256445829877938
31,2.3883352895479306,1.7428617221110798,1.1029861616992298,1.2041594578792296
32,1.9781916246410511,0.4899348120923843,1.5757564215639426,1.0909618158304164
33,1.991380884938891,0.9018232201490489,1.141017209510882,1.3602913056033257
34,2.1911432261036703,2.0065139569910797,0.4975034392845944,0.7262924380716077
35,1.7813833201195075,1.0035890792550506,1.2554417372383315,0.7681155756785563
