c,Rg,Rgx,Rgy,Rgz
0,2.350336435917207,1.2590365205187655,1.681934766987115,1.0535671984263746
1,2.778513453431529,1.9232284366658061,1.03761588576891,1.7160077694754183
2,1.84901297707723,1.0553280726390255,1.0618386092528376,1.0851868117517833
3,2.660661501826191,2.0157108379923945,1.3475226009236356,1.0955420050824163
4,2.8361712020609757,1.0591623826873762,2.0638935992196883,1.6316817537743076
5,2.4975193552202954,2.064044947403036,0.8890576676459181,1.0894484147494088
6,2.0653948028403675,1.7617149989711731,0.8214083196559429,0.6982151003809642
7,3.084897578137725,1.4970266231433562,1.4589276622231822,2.268707657147567
8,2.3946279231855625,1.0317381652337962,0.7819046785894043,2.014543204426254
9,1.8083483396182276,0.7669757860584651,1.3244542003784052,0.9631681743600128
10,2.261305955261251,1.4575989709107233,0.8003046459942614,1.5324563083168146
11,2.4140538062354784,1.898432250463524,1.1285410337688213,0.974682463625975
12,2.145708572150467,0.8646125768805355,1.8997395127753691,0.4974938714195381
13,1.9468541693973895,1.6860385827435858,0.7071067811865476,0.6689656601052105
14,1.8314174076654397,1.3842854781077492,0.7923624120943646,0.9000029133841735
15,1.780503100081547,1.2001286201486905,1.1324094279014105,0.668977930951388
16,2.3881509857837715,0.9281028641266011,1.5333041849548315,1.5782485485182618
17,2.642961628798269,0.9495749046810367,0.9937964236200492,2.2574149685204095
18,3.0409785336466943,2.1653868606094386,1.269265132901712,1.7168623149221955
19,2.4608466140944256,1.5172202529955894,1.6564444987985563,1.0049877533582188
20,2.4976598887959107,1.558785632503713,1.9028899289238985,0.4330152311408919
21,2.1997721502692045,1.785218291666316,0.8728950063438329,0.9434232730328417
22,2.054723103340204,1.728126531275994,0.9194920580951202,0.624499862610073
23,2.788428115103562,1.1026870308931722,0.9999074281652276,2.3578799375922435
24,2.1354050217464597,1.444010634344498,1.1111955869242822,1.1135673587170196
25,1.8324889499530412,1.3565906982210956,0.7263855419816668,0.9950082781565186
26,1.6034348011066741,1.0078183590806427,0.6540681928514793,1.0618380835136778
27,1.9805966492196234,1.5534642629941635,0.988753348464621,0.7293001346496516
28,2.0706972370436003,1.2761620822215336,1.0057083697076403,1.28364639309274
29,2.3976696144590064,0.9641271868379193,0.7000257995959863,2.080683115613716
30,2.190416496901902,0.9194920580951202,0.8307994391548421,1.8061647424584508
31,2.6213750629011483,1.309443668280541,0.4770453332755703,2.220223468482396
32,2.0278856967048218,1.7648842909380775,0.8660275321258558,0.4974938714195381
33,1.8524438264357705,0.6404174888305283,1.3761678241043134,1.0618736695106437
34,2.4127095885746384,0.7745966692414834,0.45837511319878604,2.238539661118382
35,2.171559290855306,1.521112374842832,0.6783124238874001,1.3934773598447876
